h_deg,v_deg,flux_lm,solid_angle_sr,intensity_cd
-23.5,-11.5,0.0039672,0.000298498346,13.2905259
-22.5,-11.5,0.0029754,0.000298498346,9.96789441
-21.5,-11.5,0.0026448,0.000298498346,8.86035059
-20.5,-11.5,0.0028101,0.000298498346,9.4141225
-19.5,-11.5,0.0029754,0.000298498346,9.96789441
-18.5,-11.5,0.0031407,0.000298498346,10.5216663
-17.5,-11.5,0.0024795,0.000298498346,8.30657868
-16.5,-11.5,0.0038019,0.000298498346,12.736754
-15.5,-11.5,0.0028101,0.000298498346,9.4141225
-14.5,-11.5,0.0023142,0.000298498346,7.75280677
-13.5,-11.5,0.0024795,0.000298498346,8.30657868
-12.5,-11.5,0.0031407,0.000298498346,10.5216663
-11.5,-11.5,0.0031407,0.000298498346,10.5216663
-10.5,-11.5,0.0024795,0.000298498346,8.30657868
-9.5,-11.5,0.0028101,0.000298498346,9.4141225
-8.5,-11.5,0.0018183,0.000298498346,6.09149103
-7.5,-11.5,0.0021489,0.000298498346,7.19903485
-6.5,-11.5,0.0024795,0.000298498346,8.30657868
-5.5,-11.5,0.0039672,0.000298498346,13.2905259
-4.5,-11.5,0.0023142,0.000298498346,7.75280677
-3.5,-11.5,0.0039672,0.000298498346,13.2905259
-2.5,-11.5,0.0029754,0.000298498346,9.96789441
-1.5,-11.5,0.0034713,0.000298498346,11.6292102
-0.5,-11.5,0.0039672,0.000298498346,13.2905259
0.5,-11.5,0.0028101,0.000298498346,9.4141225
1.5,-11.5,0.0031407,0.000298498346,10.5216663
2.5,-11.5,0.0046284,0.000298498346,15.5056135
3.5,-11.5,0.0019836,0.000298498346,6.64526294
4.5,-11.5,0.0023142,0.000298498346,7.75280677
5.5,-11.5,0.0028101,0.000298498346,9.4141225
6.5,-11.5,0.0029754,0.000298498346,9.96789441
7.5,-11.5,0.0029754,0.000298498346,9.96789441
8.5,-11.5,0.0026448,0.000298498346,8.86035059
9.5,-11.5,0.0034713,0.000298498346,11.6292102
10.5,-11.5,0.0023142,0.000298498346,7.75280677
11.5,-11.5,0.0029754,0.000298498346,9.96789441
12.5,-11.5,0.0029754,0.000298498346,9.96789441
13.5,-11.5,0.0034713,0.000298498346,11.6292102
14.5,-11.5,0.0023142,0.000298498346,7.75280677
15.5,-11.5,0.0044631,0.000298498346,14.9518416
16.5,-11.5,0.0018183,0.000298498346,6.09149103
17.5,-11.5,0.0034713,0.000298498346,11.6292102
18.5,-11.5,0.003306,0.000298498346,11.0754382
19.5,-11.5,0.0021489,0.000298498346,7.19903485
20.5,-11.5,0.0023142,0.000298498346,7.75280677
21.5,-11.5,0.0029754,0.000298498346,9.96789441
22.5,-11.5,0.0029754,0.000298498346,9.96789441
23.5,-11.5,0.0019836,0.000298498346,6.64526294
24.5,-11.5,0.0046284,0.000298498346,15.5056135
25.5,-11.5,0.0028101,0.000298498346,9.4141225
26.5,-11.5,0.0023142,0.000298498346,7.75280677
27.5,-11.5,0.0023142,0.000298498346,7.75280677
28.5,-11.5,0.0028101,0.000298498346,9.4141225
29.5,-11.5,0.0023142,0.000298498346,7.75280677
-29.5,-10.5,0.001653,0.000299512771,5.51896332
-28.5,-10.5,0.0018183,0.000299512771,6.07085966
-27.5,-10.5,0.0026448,0.000299512771,8.83034132
-26.5,-10.5,0.0023142,0.000299512771,7.72654865
-25.5,-10.5,0.0031407,0.000299512771,10.4860303
-24.5,-10.5,0.0021489,0.000299512771,7.17465232
-23.5,-10.5,0.0023142,0.000299512771,7.72654865
-22.5,-10.5,0.0042978,0.000299512771,14.3493046
-21.5,-10.5,0.0026448,0.000299512771,8.83034132
-20.5,-10.5,0.003306,0.000299512771,11.0379266
-19.5,-10.5,0.0019836,0.000299512771,6.62275599
-18.5,-10.5,0.003306,0.000299512771,11.0379266
-17.5,-10.5,0.0026448,0.000299512771,8.83034132
-16.5,-10.5,0.0038019,0.000299512771,12.6936156
-15.5,-10.5,0.0031407,0.000299512771,10.4860303
-14.5,-10.5,0.0026448,0.000299512771,8.83034132
-13.5,-10.5,0.0031407,0.000299512771,10.4860303
-12.5,-10.5,0.0038019,0.000299512771,12.6936156
-11.5,-10.5,0.0029754,0.000299512771,9.93413398
-10.5,-10.5,0.001653,0.000299512771,5.51896332
-9.5,-10.5,0.0021489,0.000299512771,7.17465232
-8.5,-10.5,0.0029754,0.000299512771,9.93413398
-7.5,-10.5,0.0018183,0.000299512771,6.07085966
-6.5,-10.5,0.0021489,0.000299512771,7.17465232
-5.5,-10.5,0.0038019,0.000299512771,12.6936156
-4.5,-10.5,0.0026448,0.000299512771,8.83034132
-3.5,-10.5,0.0031407,0.000299512771,10.4860303
-2.5,-10.5,0.003306,0.000299512771,11.0379266
-1.5,-10.5,0.0026448,0.000299512771,8.83034132
-0.5,-10.5,0.0041325,0.000299512771,13.7974083
0.5,-10.5,0.0029754,0.000299512771,9.93413398
1.5,-10.5,0.0028101,0.000299512771,9.38223765
2.5,-10.5,0.0031407,0.000299512771,10.4860303
3.5,-10.5,0.0026448,0.000299512771,8.83034132
4.5,-10.5,0.0023142,0.000299512771,7.72654865
5.5,-10.5,0.0031407,0.000299512771,10.4860303
6.5,-10.5,0.0026448,0.000299512771,8.83034132
7.5,-10.5,0.0026448,0.000299512771,8.83034132
8.5,-10.5,0.0019836,0.000299512771,6.62275599
9.5,-10.5,0.0018183,0.000299512771,6.07085966
10.5,-10.5,0.0021489,0.000299512771,7.17465232
11.5,-10.5,0.003306,0.000299512771,11.0379266
12.5,-10.5,0.0024795,0.000299512771,8.27844498
13.5,-10.5,0.0042978,0.000299512771,14.3493046
14.5,-10.5,0.0021489,0.000299512771,7.17465232
15.5,-10.5,0.0028101,0.000299512771,9.38223765
16.5,-10.5,0.003306,0.000299512771,11.0379266
17.5,-10.5,0.0019836,0.000299512771,6.62275599
18.5,-10.5,0.0029754,0.000299512771,9.93413398
19.5,-10.5,0.0028101,0.000299512771,9.38223765
20.5,-10.5,0.0024795,0.000299512771,8.27844498
21.5,-10.5,0.0013224,0.000299512771,4.41517066
22.5,-10.5,0.003306,0.000299512771,11.0379266
23.5,-10.5,0.0026448,0.000299512771,8.83034132
24.5,-10.5,0.0024795,0.000299512771,8.27844498
25.5,-10.5,0.0028101,0.000299512771,9.38223765
26.5,-10.5,0.0018183,0.000299512771,6.07085966
27.5,-10.5,0.0019836,0.000299512771,6.62275599
28.5,-10.5,0.0039672,0.000299512771,13.245512
29.5,-10.5,0.0028101,0.000299512771,9.38223765
-29.5,-9.5,0.0024795,0.000300435962,8.25300668
-28.5,-9.5,0.001653,0.000300435962,5.50200445
-27.5,-9.5,0.0038019,0.000300435962,12.6546102
-26.5,-9.5,0.0019836,0.000300435962,6.60240534
-25.5,-9.5,0.0014877,0.000300435962,4.95180401
-24.5,-9.5,0.0041325,0.000300435962,13.7550111
-23.5,-9.5,0.0034713,0.000300435962,11.5542094
-22.5,-9.5,0.003306,0.000300435962,11.0040089
-21.5,-9.5,0.0024795,0.000300435962,8.25300668
-20.5,-9.5,0.0021489,0.000300435962,7.15260579
-19.5,-9.5,0.0023142,0.000300435962,7.70280624
-18.5,-9.5,0.0014877,0.000300435962,4.95180401
-17.5,-9.5,0.003306,0.000300435962,11.0040089
-16.5,-9.5,0.0021489,0.000300435962,7.15260579
-15.5,-9.5,0.0019836,0.000300435962,6.60240534
-14.5,-9.5,0.0023142,0.000300435962,7.70280624
-13.5,-9.5,0.0019836,0.000300435962,6.60240534
-12.5,-9.5,0.0019836,0.000300435962,6.60240534
-11.5,-9.5,0.0034713,0.000300435962,11.5542094
-10.5,-9.5,0.0028101,0.000300435962,9.35340757
-9.5,-9.5,0.0038019,0.000300435962,12.6546102
-8.5,-9.5,0.003306,0.000300435962,11.0040089
-7.5,-9.5,0.0024795,0.000300435962,8.25300668
-6.5,-9.5,0.0026448,0.000300435962,8.80320713
-5.5,-9.5,0.0028101,0.000300435962,9.35340757
-4.5,-9.5,0.0038019,0.000300435962,12.6546102
-3.5,-9.5,0.0021489,0.000300435962,7.15260579
-2.5,-9.5,0.003306,0.000300435962,11.0040089
-1.5,-9.5,0.0023142,0.000300435962,7.70280624
-0.5,-9.5,0.0031407,0.000300435962,10.4538085
0.5,-9.5,0.0031407,0.000300435962,10.4538085
1.5,-9.5,0.0031407,0.000300435962,10.4538085
2.5,-9.5,0.0024795,0.000300435962,8.25300668
3.5,-9.5,0.0023142,0.000300435962,7.70280624
4.5,-9.5,0.003306,0.000300435962,11.0040089
5.5,-9.5,0.0039672,0.000300435962,13.2048107
6.5,-9.5,0.0023142,0.000300435962,7.70280624
7.5,-9.5,0.003306,0.000300435962,11.0040089
8.5,-9.5,0.0019836,0.000300435962,6.60240534
9.5,-9.5,0.0031407,0.000300435962,10.4538085
10.5,-9.5,0.0024795,0.000300435962,8.25300668
11.5,-9.5,0.0031407,0.000300435962,10.4538085
12.5,-9.5,0.0028101,0.000300435962,9.35340757
13.5,-9.5,0.0028101,0.000300435962,9.35340757
14.5,-9.5,0.0023142,0.000300435962,7.70280624
15.5,-9.5,0.0028101,0.000300435962,9.35340757
16.5,-9.5,0.003306,0.000300435962,11.0040089
17.5,-9.5,0.0041325,0.000300435962,13.7550111
18.5,-9.5,0.0019836,0.000300435962,6.60240534
19.5,-9.5,0.0023142,0.000300435962,7.70280624
20.5,-9.5,0.0029754,0.000300435962,9.90360802
21.5,-9.5,0.0028101,0.000300435962,9.35340757
22.5,-9.5,0.0024795,0.000300435962,8.25300668
23.5,-9.5,0.003306,0.000300435962,11.0040089
24.5,-9.5,0.0034713,0.000300435962,11.5542094
25.5,-9.5,0.0038019,0.000300435962,12.6546102
26.5,-9.5,0.0021489,0.000300435962,7.15260579
27.5,-9.5,0.0029754,0.000300435962,9.90360802
28.5,-9.5,0.0024795,0.000300435962,8.25300668
29.5,-9.5,0.0029754,0.000300435962,9.90360802
-29.5,-8.5,0.0023142,0.000301267637,7.68154199
-28.5,-8.5,0.0028101,0.000301267637,9.3275867
-27.5,-8.5,0.0029754,0.000301267637,9.87626827
-26.5,-8.5,0.0028101,0.000301267637,9.3275867
-25.5,-8.5,0.0034713,0.000301267637,11.522313
-24.5,-8.5,0.0024795,0.000301267637,8.23022356
-23.5,-8.5,0.0021489,0.000301267637,7.13286042
-22.5,-8.5,0.0036366,0.000301267637,12.0709946
-21.5,-8.5,0.0019836,0.000301267637,6.58417885
-20.5,-8.5,0.0023142,0.000301267637,7.68154199
-19.5,-8.5,0.0044631,0.000301267637,14.8144024
-18.5,-8.5,0.0039672,0.000301267637,13.1683577
-17.5,-8.5,0.001653,0.000301267637,5.48681571
-16.5,-8.5,0.0031407,0.000301267637,10.4249498
-15.5,-8.5,0.0026448,0.000301267637,8.77890513
-14.5,-8.5,0.0023142,0.000301267637,7.68154199
-13.5,-8.5,0.0024795,0.000301267637,8.23022356
-12.5,-8.5,0.0031407,0.000301267637,10.4249498
-11.5,-8.5,0.0024795,0.000301267637,8.23022356
-10.5,-8.5,0.0029754,0.000301267637,9.87626827
-9.5,-8.5,0.0026448,0.000301267637,8.77890513
-8.5,-8.5,0.0026448,0.000301267637,8.77890513
-7.5,-8.5,0.0031407,0.000301267637,10.4249498
-6.5,-8.5,0.0036366,0.000301267637,12.0709946
-5.5,-8.5,0.0021489,0.000301267637,7.13286042
-4.5,-8.5,0.0031407,0.000301267637,10.4249498
-3.5,-8.5,0.0029754,0.000301267637,9.87626827
-2.5,-8.5,0.0029754,0.000301267637,9.87626827
-1.5,-8.5,0.0042978,0.000301267637,14.2657208
-0.5,-8.5,0.0039672,0.000301267637,13.1683577
0.5,-8.5,0.0023142,0.000301267637,7.68154199
1.5,-8.5,0.003306,0.000301267637,10.9736314
2.5,-8.5,0.0024795,0.000301267637,8.23022356
3.5,-8.5,0.0034713,0.000301267637,11.522313
4.5,-8.5,0.0019836,0.000301267637,6.58417885
5.5,-8.5,0.0029754,0.000301267637,9.87626827
6.5,-8.5,0.0044631,0.000301267637,14.8144024
7.5,-8.5,0.0029754,0.000301267637,9.87626827
8.5,-8.5,0.0028101,0.000301267637,9.3275867
9.5,-8.5,0.0031407,0.000301267637,10.4249498
10.5,-8.5,0.0019836,0.000301267637,6.58417885
11.5,-8.5,0.0021489,0.000301267637,7.13286042
12.5,-8.5,0.0036366,0.000301267637,12.0709946
13.5,-8.5,0.0034713,0.000301267637,11.522313
14.5,-8.5,0.0026448,0.000301267637,8.77890513
15.5,-8.5,0.0041325,0.000301267637,13.7170393
16.5,-8.5,0.0044631,0.000301267637,14.8144024
17.5,-8.5,0.001653,0.000301267637,5.48681571
18.5,-8.5,0.0023142,0.000301267637,7.68154199
19.5,-8.5,0.003306,0.000301267637,10.9736314
20.5,-8.5,0.0029754,0.000301267637,9.87626827
21.5,-8.5,0.0026448,0.000301267637,8.77890513
22.5,-8.5,0.0026448,0.000301267637,8.77890513
23.5,-8.5,0.0031407,0.000301267637,10.4249498
24.5,-8.5,0.0014877,0.000301267637,4.93813414
25.5,-8.5,0.0029754,0.000301267637,9.87626827
26.5,-8.5,0.0029754,0.000301267637,9.87626827
27.5,-8.5,0.0018183,0.000301267637,6.03549728
28.5,-8.5,0.0039672,0.000301267637,13.1683577
29.5,-8.5,0.0036366,0.000301267637,12.0709946
-29.5,-7.5,0.0026448,0.000302007542,8.75739718
-28.5,-7.5,0.0024795,0.000302007542,8.21005986
-27.5,-7.5,0.001653,0.000302007542,5.47337324
-26.5,-7.5,0.0023142,0.000302007542,7.66272253
-25.5,-7.5,0.0023142,0.000302007542,7.66272253
-24.5,-7.5,0.0028101,0.000302007542,9.30473451
-23.5,-7.5,0.0023142,0.000302007542,7.66272253
-22.5,-7.5,0.0011571,0.000302007542,3.83136127
-21.5,-7.5,0.0026448,0.000302007542,8.75739718
-20.5,-7.5,0.0021489,0.000302007542,7.11538521
-19.5,-7.5,0.0023142,0.000302007542,7.66272253
-18.5,-7.5,0.0026448,0.000302007542,8.75739718
-17.5,-7.5,0.0023142,0.000302007542,7.66272253
-16.5,-7.5,0.0021489,0.000302007542,7.11538521
-15.5,-7.5,0.0034713,0.000302007542,11.4940838
-14.5,-7.5,0.0023142,0.000302007542,7.66272253
-13.5,-7.5,0.0029754,0.000302007542,9.85207183
-12.5,-7.5,0.0028101,0.000302007542,9.30473451
-11.5,-7.5,0.0026448,0.000302007542,8.75739718
-10.5,-7.5,0.0036366,0.000302007542,12.0414211
-9.5,-7.5,0.0024795,0.000302007542,8.21005986
-8.5,-7.5,0.0031407,0.000302007542,10.3994092
-7.5,-7.5,0.0038019,0.000302007542,12.5887584
-6.5,-7.5,0.0019836,0.000302007542,6.56804789
-5.5,-7.5,0.0029754,0.000302007542,9.85207183
-4.5,-7.5,0.0026448,0.000302007542,8.75739718
-3.5,-7.5,0.0024795,0.000302007542,8.21005986
-2.5,-7.5,0.0031407,0.000302007542,10.3994092
-1.5,-7.5,0.0021489,0.000302007542,7.11538521
-0.5,-7.5,0.0028101,0.000302007542,9.30473451
0.5,-7.5,0.0034713,0.000302007542,11.4940838
1.5,-7.5,0.0029754,0.000302007542,9.85207183
2.5,-7.5,0.0031407,0.000302007542,10.3994092
3.5,-7.5,0.0021489,0.000302007542,7.11538521
4.5,-7.5,0.0042978,0.000302007542,14.2307704
5.5,-7.5,0.0034713,0.000302007542,11.4940838
6.5,-7.5,0.0034713,0.000302007542,11.4940838
7.5,-7.5,0.0038019,0.000302007542,12.5887584
8.5,-7.5,0.0013224,0.000302007542,4.37869859
9.5,-7.5,0.0023142,0.000302007542,7.66272253
10.5,-7.5,0.0031407,0.000302007542,10.3994092
11.5,-7.5,0.0028101,0.000302007542,9.30473451
12.5,-7.5,0.0036366,0.000302007542,12.0414211
13.5,-7.5,0.0041325,0.000302007542,13.6834331
14.5,-7.5,0.0039672,0.000302007542,13.1360958
15.5,-7.5,0.003306,0.000302007542,10.9467465
16.5,-7.5,0.0034713,0.000302007542,11.4940838
17.5,-7.5,0.0034713,0.000302007542,11.4940838
18.5,-7.5,0.0028101,0.000302007542,9.30473451
19.5,-7.5,0.0026448,0.000302007542,8.75739718
20.5,-7.5,0.0029754,0.000302007542,9.85207183
21.5,-7.5,0.0028101,0.000302007542,9.30473451
22.5,-7.5,0.0031407,0.000302007542,10.3994092
23.5,-7.5,0.0029754,0.000302007542,9.85207183
24.5,-7.5,0.0031407,0.000302007542,10.3994092
25.5,-7.5,0.0023142,0.000302007542,7.66272253
26.5,-7.5,0.0031407,0.000302007542,10.3994092
27.5,-7.5,0.0014877,0.000302007542,4.92603592
28.5,-7.5,0.0036366,0.000302007542,12.0414211
29.5,-7.5,0.0021489,0.000302007542,7.11538521
-29.5,-6.5,0.0046284,0.000302655454,15.292637
-28.5,-6.5,0.0026448,0.000302655454,8.73864974
-27.5,-6.5,0.0018183,0.000302655454,6.00782169
-26.5,-6.5,0.001653,0.000302655454,5.46165609
-25.5,-6.5,0.0024795,0.000302655454,8.19248413
-24.5,-6.5,0.0034713,0.000302655454,11.4694778
-23.5,-6.5,0.0021489,0.000302655454,7.10015291
-22.5,-6.5,0.0034713,0.000302655454,11.4694778
-21.5,-6.5,0.0029754,0.000302655454,9.83098095
-20.5,-6.5,0.0036366,0.000302655454,12.0156434
-19.5,-6.5,0.0039672,0.000302655454,13.1079746
-18.5,-6.5,0.0036366,0.000302655454,12.0156434
-17.5,-6.5,0.0031407,0.000302655454,10.3771466
-16.5,-6.5,0.0014877,0.000302655454,4.91549048
-15.5,-6.5,0.0031407,0.000302655454,10.3771466
-14.5,-6.5,0.0029754,0.000302655454,9.83098095
-13.5,-6.5,0.0028101,0.000302655454,9.28481535
-12.5,-6.5,0.004959,0.000302655454,16.3849683
-11.5,-6.5,0.0047937,0.000302655454,15.8388026
-10.5,-6.5,0.0031407,0.000302655454,10.3771466
-9.5,-6.5,0.0023142,0.000302655454,7.64631852
-8.5,-6.5,0.0028101,0.000302655454,9.28481535
-7.5,-6.5,0.0023142,0.000302655454,7.64631852
-6.5,-6.5,0.0023142,0.000302655454,7.64631852
-5.5,-6.5,0.0036366,0.000302655454,12.0156434
-4.5,-6.5,0.0038019,0.000302655454,12.561809
-3.5,-6.5,0.003306,0.000302655454,10.9233122
-2.5,-6.5,0.0014877,0.000302655454,4.91549048
-1.5,-6.5,0.0024795,0.000302655454,8.19248413
-0.5,-6.5,0.0039672,0.000302655454,13.1079746
0.5,-6.5,0.0031407,0.000302655454,10.3771466
1.5,-6.5,0.0029754,0.000302655454,9.83098095
2.5,-6.5,0.0031407,0.000302655454,10.3771466
3.5,-6.5,0.0018183,0.000302655454,6.00782169
4.5,-6.5,0.0028101,0.000302655454,9.28481535
5.5,-6.5,0.0024795,0.000302655454,8.19248413
6.5,-6.5,0.0024795,0.000302655454,8.19248413
7.5,-6.5,0.0024795,0.000302655454,8.19248413
8.5,-6.5,0.0031407,0.000302655454,10.3771466
9.5,-6.5,0.0031407,0.000302655454,10.3771466
10.5,-6.5,0.0042978,0.000302655454,14.2003058
11.5,-6.5,0.0029754,0.000302655454,9.83098095
12.5,-6.5,0.0028101,0.000302655454,9.28481535
13.5,-6.5,0.0031407,0.000302655454,10.3771466
14.5,-6.5,0.0042978,0.000302655454,14.2003058
15.5,-6.5,0.0023142,0.000302655454,7.64631852
16.5,-6.5,0.0019836,0.000302655454,6.5539873
17.5,-6.5,0.0021489,0.000302655454,7.10015291
18.5,-6.5,0.0024795,0.000302655454,8.19248413
19.5,-6.5,0.0031407,0.000302655454,10.3771466
20.5,-6.5,0.0029754,0.000302655454,9.83098095
21.5,-6.5,0.0011571,0.000302655454,3.82315926
22.5,-6.5,0.0046284,0.000302655454,15.292637
23.5,-6.5,0.001653,0.000302655454,5.46165609
24.5,-6.5,0.0029754,0.000302655454,9.83098095
25.5,-6.5,0.0021489,0.000302655454,7.10015291
26.5,-6.5,0.0028101,0.000302655454,9.28481535
27.5,-6.5,0.0021489,0.000302655454,7.10015291
28.5,-6.5,0.0038019,0.000302655454,12.561809
29.5,-6.5,0.0028101,0.000302655454,9.28481535
-29.5,-5.5,0.0031407,0.000303211173,10.3581275
-28.5,-5.5,0.0036366,0.000303211173,11.9936214
-27.5,-5.5,0.0028101,0.000303211173,9.26779832
-26.5,-5.5,0.0026448,0.000303211173,8.72263371
-25.5,-5.5,0.0026448,0.000303211173,8.72263371
-24.5,-5.5,0.003306,0.000303211173,10.9032921
-23.5,-5.5,0.0031407,0.000303211173,10.3581275
-22.5,-5.5,0.0026448,0.000303211173,8.72263371
-21.5,-5.5,0.0031407,0.000303211173,10.3581275
-20.5,-5.5,0.0031407,0.000303211173,10.3581275
-19.5,-5.5,0.0028101,0.000303211173,9.26779832
-18.5,-5.5,0.0029754,0.000303211173,9.81296292
-17.5,-5.5,0.001653,0.000303211173,5.45164607
-16.5,-5.5,0.0029754,0.000303211173,9.81296292
-15.5,-5.5,0.003306,0.000303211173,10.9032921
-14.5,-5.5,0.0039672,0.000303211173,13.0839506
-13.5,-5.5,0.0038019,0.000303211173,12.538786
-12.5,-5.5,0.0029754,0.000303211173,9.81296292
-11.5,-5.5,0.0019836,0.000303211173,6.54197528
-10.5,-5.5,0.003306,0.000303211173,10.9032921
-9.5,-5.5,0.0034713,0.000303211173,11.4484567
-8.5,-5.5,0.0034713,0.000303211173,11.4484567
-7.5,-5.5,0.0029754,0.000303211173,9.81296292
-6.5,-5.5,0.0031407,0.000303211173,10.3581275
-5.5,-5.5,0.0026448,0.000303211173,8.72263371
-4.5,-5.5,0.0028101,0.000303211173,9.26779832
-3.5,-5.5,0.0021489,0.000303211173,7.08713989
-2.5,-5.5,0.0026448,0.000303211173,8.72263371
-1.5,-5.5,0.0029754,0.000303211173,9.81296292
-0.5,-5.5,0.003306,0.000303211173,10.9032921
0.5,-5.5,0.0042978,0.000303211173,14.1742798
1.5,-5.5,0.0031407,0.000303211173,10.3581275
2.5,-5.5,0.0018183,0.000303211173,5.99681068
3.5,-5.5,0.0034713,0.000303211173,11.4484567
4.5,-5.5,0.0023142,0.000303211173,7.6323045
5.5,-5.5,0.0036366,0.000303211173,11.9936214
6.5,-5.5,0.0023142,0.000303211173,7.6323045
7.5,-5.5,0.0023142,0.000303211173,7.6323045
8.5,-5.5,0.001653,0.000303211173,5.45164607
9.5,-5.5,0.0026448,0.000303211173,8.72263371
10.5,-5.5,0.0031407,0.000303211173,10.3581275
11.5,-5.5,0.0026448,0.000303211173,8.72263371
12.5,-5.5,0.0024795,0.000303211173,8.1774691
13.5,-5.5,0.0038019,0.000303211173,12.538786
14.5,-5.5,0.0034713,0.000303211173,11.4484567
15.5,-5.5,0.0024795,0.000303211173,8.1774691
16.5,-5.5,0.003306,0.000303211173,10.9032921
17.5,-5.5,0.003306,0.000303211173,10.9032921
18.5,-5.5,0.0021489,0.000303211173,7.08713989
19.5,-5.5,0.0031407,0.000303211173,10.3581275
20.5,-5.5,0.0036366,0.000303211173,11.9936214
21.5,-5.5,0.0029754,0.000303211173,9.81296292
22.5,-5.5,0.0034713,0.000303211173,11.4484567
23.5,-5.5,0.0031407,0.000303211173,10.3581275
24.5,-5.5,0.0018183,0.000303211173,5.99681068
25.5,-5.5,0.0023142,0.000303211173,7.6323045
26.5,-5.5,0.003306,0.000303211173,10.9032921
27.5,-5.5,0.0034713,0.000303211173,11.4484567
28.5,-5.5,0.0019836,0.000303211173,6.54197528
29.5,-5.5,0.0029754,0.000303211173,9.81296292
-29.5,-4.5,0.0026448,0.000303674532,8.70932438
-28.5,-4.5,0.0021489,0.000303674532,7.07632606
-27.5,-4.5,0.001653,0.000303674532,5.44332773
-26.5,-4.5,0.0042978,0.000303674532,14.1526521
-25.5,-4.5,0.0029754,0.000303674532,9.79798992
-24.5,-4.5,0.0036366,0.000303674532,11.975321
-23.5,-4.5,0.0036366,0.000303674532,11.975321
-22.5,-4.5,0.001653,0.000303674532,5.44332773
-21.5,-4.5,0.0023142,0.000303674532,7.62065883
-20.5,-4.5,0.0014877,0.000303674532,4.89899496
-19.5,-4.5,0.0028101,0.000303674532,9.25365715
-18.5,-4.5,0.0024795,0.000303674532,8.1649916
-17.5,-4.5,0.0019836,0.000303674532,6.53199328
-16.5,-4.5,0.0019836,0.000303674532,6.53199328
-15.5,-4.5,0.0031407,0.000303674532,10.3423227
-14.5,-4.5,0.0014877,0.000303674532,4.89899496
-13.5,-4.5,0.0031407,0.000303674532,10.3423227
-12.5,-4.5,0.0024795,0.000303674532,8.1649916
-11.5,-4.5,0.0034713,0.000303674532,11.4309882
-10.5,-4.5,0.0019836,0.000303674532,6.53199328
-9.5,-4.5,0.0036366,0.000303674532,11.975321
-8.5,-4.5,0.0029754,0.000303674532,9.79798992
-7.5,-4.5,0.0041325,0.000303674532,13.6083193
-6.5,-4.5,0.0023142,0.000303674532,7.62065883
-5.5,-4.5,0.0034713,0.000303674532,11.4309882
-4.5,-4.5,0.0029754,0.000303674532,9.79798992
-3.5,-4.5,0.0031407,0.000303674532,10.3423227
-2.5,-4.5,0.0034713,0.000303674532,11.4309882
-1.5,-4.5,0.0023142,0.000303674532,7.62065883
-0.5,-4.5,0.0023142,0.000303674532,7.62065883
0.5,-4.5,0.0019836,0.000303674532,6.53199328
1.5,-4.5,0.0028101,0.000303674532,9.25365715
2.5,-4.5,0.0028101,0.000303674532,9.25365715
3.5,-4.5,0.0026448,0.000303674532,8.70932438
4.5,-4.5,0.0034713,0.000303674532,11.4309882
5.5,-4.5,0.0029754,0.000303674532,9.79798992
6.5,-4.5,0.0026448,0.000303674532,8.70932438
7.5,-4.5,0.0028101,0.000303674532,9.25365715
8.5,-4.5,0.0029754,0.000303674532,9.79798992
9.5,-4.5,0.0026448,0.000303674532,8.70932438
10.5,-4.5,0.0031407,0.000303674532,10.3423227
11.5,-4.5,0.0029754,0.000303674532,9.79798992
12.5,-4.5,0.0034713,0.000303674532,11.4309882
13.5,-4.5,0.0019836,0.000303674532,6.53199328
14.5,-4.5,0.0034713,0.000303674532,11.4309882
15.5,-4.5,0.0029754,0.000303674532,9.79798992
16.5,-4.5,0.0021489,0.000303674532,7.07632606
17.5,-4.5,0.0034713,0.000303674532,11.4309882
18.5,-4.5,0.003306,0.000303674532,10.8866555
19.5,-4.5,0.0023142,0.000303674532,7.62065883
20.5,-4.5,0.0031407,0.000303674532,10.3423227
21.5,-4.5,0.0031407,0.000303674532,10.3423227
22.5,-4.5,0.0024795,0.000303674532,8.1649916
23.5,-4.5,0.0021489,0.000303674532,7.07632606
24.5,-4.5,0.0029754,0.000303674532,9.79798992
25.5,-4.5,0.0018183,0.000303674532,5.98766051
26.5,-4.5,0.0018183,0.000303674532,5.98766051
27.5,-4.5,0.0028101,0.000303674532,9.25365715
28.5,-4.5,0.0023142,0.000303674532,7.62065883
29.5,-4.5,0.0019836,0.000303674532,6.53199328
-29.5,-3.5,0.0052896,0.000304045388,17.3974025
-28.5,-3.5,0.001653,0.000304045388,5.43668829
-27.5,-3.5,0.0011571,0.000304045388,3.8056818
-26.5,-3.5,0.001653,0.000304045388,5.43668829
-25.5,-3.5,0.001653,0.000304045388,5.43668829
-24.5,-3.5,0.0023142,0.000304045388,7.61136361
-23.5,-3.5,0.0014877,0.000304045388,4.89301946
-22.5,-3.5,0.0034713,0.000304045388,11.4170454
-21.5,-3.5,0.0019836,0.000304045388,6.52402595
-20.5,-3.5,0.0028101,0.000304045388,9.2423701
-19.5,-3.5,0.0023142,0.000304045388,7.61136361
-18.5,-3.5,0.0046284,0.000304045388,15.2227272
-17.5,-3.5,0.0026448,0.000304045388,8.69870127
-16.5,-3.5,0.0029754,0.000304045388,9.78603893
-15.5,-3.5,0.0029754,0.000304045388,9.78603893
-14.5,-3.5,0.0026448,0.000304045388,8.69870127
-13.5,-3.5,0.0038019,0.000304045388,12.5043831
