h_deg,v_deg,flux_lm,solid_angle_sr,intensity_cd
21.5,-17.5,0.0156611649,0.000290515109,53.9082628
22.5,-17.5,0.0172034156,0.000290515109,59.2169395
23.5,-17.5,0.0166642395,0.000290515109,57.3610079
24.5,-17.5,0.013758458,0.000290515109,47.3588381
25.5,-17.5,0.0121276538,0.000290515109,41.7453462
26.5,-17.5,0.0111348972,0.000290515109,38.3281175
27.5,-17.5,0.0101436304,0.000290515109,34.9160166
28.5,-17.5,0.00915830468,0.000290515109,31.5243661
29.5,-17.5,0.00911152132,0.000290515109,31.3633303
-29.5,-16.5,0.00929358395,0.000292069487,31.8197702
-28.5,-16.5,0.00965850295,0.000292069487,33.0691955
-27.5,-16.5,0.00907679538,0.000292069487,31.0775202
-26.5,-16.5,0.0111662268,0.000292069487,38.2314048
-25.5,-16.5,0.0145282046,0.000292069487,49.7422883
-24.5,-16.5,0.0133207822,0.000292069487,45.6082638
-23.5,-16.5,0.0151157134,0.000292069487,51.7538259
-22.5,-16.5,0.0169222867,0.000292069487,57.9392489
-21.5,-16.5,0.0176148115,0.000292069487,60.3103449
-20.5,-16.5,0.0163760668,0.000292069487,56.0690778
-19.5,-16.5,0.0173787281,0.000292069487,59.5020325
-18.5,-16.5,0.0227357673,0.000292069487,77.8436924
-17.5,-16.5,0.02406987,0.000292069487,82.4114503
-16.5,-16.5,0.0279909586,0.000292069487,95.8366413
-15.5,-16.5,0.0259226126,0.000292069487,88.7549497
-14.5,-16.5,0.0316321701,0.000292069487,108.303577
-13.5,-16.5,0.0298741848,0.000292069487,102.284512
-12.5,-16.5,0.0316880574,0.000292069487,108.494926
-11.5,-16.5,0.0330124575,0.000292069487,113.029464
-10.5,-16.5,0.0333552005,0.000292069487,114.202962
-9.5,-16.5,0.0353265154,0.000292069487,120.952434
-8.5,-16.5,0.0343616444,0.000292069487,117.648868
-7.5,-16.5,0.0410537252,0.000292069487,140.5615
-6.5,-16.5,0.0418791461,0.000292069487,143.387612
-5.5,-16.5,0.0413983302,0.000292069487,141.741373
-4.5,-16.5,0.0417314142,0.000292069487,142.881801
-3.5,-16.5,0.0427142144,0.000292069487,146.246754
-2.5,-16.5,0.0490774503,0.000292069487,168.033473
-1.5,-16.5,0.0481013239,0.000292069487,164.69137
-0.5,-16.5,0.0463089638,0.000292069487,158.554611
0.5,-16.5,0.0476131328,0.000292069487,163.019881
1.5,-16.5,0.0433724613,0.000292069487,148.500488
2.5,-16.5,0.0479347574,0.000292069487,164.121073
3.5,-16.5,0.0508660484,0.000292069487,174.157352
4.5,-16.5,0.0438506764,0.000292069487,150.137821
5.5,-16.5,0.042866047,0.000292069487,146.766605
6.5,-16.5,0.043020404,0.000292069487,147.295099
7.5,-16.5,0.0428460683,0.000292069487,146.698201
8.5,-16.5,0.0382715187,0.000292069487,131.035663
9.5,-16.5,0.0369531936,0.000292069487,126.521925
10.5,-16.5,0.0372613039,0.000292069487,127.576846
11.5,-16.5,0.0322003501,0.000292069487,110.248936
12.5,-16.5,0.0323389205,0.000292069487,110.723379
13.5,-16.5,0.0282530136,0.000292069487,96.7338763
14.5,-16.5,0.0290345807,0.000292069487,99.4098393
15.5,-16.5,0.027217885,0.000292069487,93.1897589
16.5,-16.5,0.0258861219,0.000292069487,88.6300113
17.5,-16.5,0.0247154574,0.000292069487,84.6218401
18.5,-16.5,0.0241880716,0.000292069487,82.8161542
19.5,-16.5,0.0210811624,0.000292069487,72.1785855
20.5,-16.5,0.0183029676,0.000292069487,62.6664832
21.5,-16.5,0.0163317571,0.000292069487,55.9173685
22.5,-16.5,0.0143693385,0.000292069487,49.1983556
23.5,-16.5,0.0138458923,0.000292069487,47.4061582
24.5,-16.5,0.0136356094,0.000292069487,46.6861827
25.5,-16.5,0.0129498691,0.000292069487,44.3383158
26.5,-16.5,0.0121071217,0.000292069487,41.452881
